CustomerId,FirstName,LastName,Country,City,DOB
513,Cathleen,Cochran,England,London,2/18/1975
514,Pasquale,Dean,Belgium,Brussels,10/17/1953
515,Dwayne,McKnight,Portugal,Braga,5/20/1982
516,Demarcus,Herrera,England,Liverpool,7/3/1944
517,Calvin,Tran,England,London,11/10/1948
518,Bernice,Garcia,England,London,9/15/1977
519,Marcelo,Pierce,England,London,9/11/1997
520,Noble,Keith,Belgium,Brussels,6/9/2000
521,Arnulfo,Gross,Portugal,Lisbon,5/20/1957
522,Billy,Klein,Portugal,Lisbon,4/2/1975
523,Lincoln,Harmon,England,Liverpool,7/15/1985
524,Blanca,Singleton,Belgium,Brussels,9/23/1994
525,Edison,Keller,Portugal,Braga,4/1/1976
526,Johnny,Simmons,England,Birmingham,2/12/1999
527,Tabatha,Hill,England,Birmingham,10/4/1971
528,Fausto,James,Portugal,Lisbon,2/15/1966
529,Reynaldo,Walton,Ireland,Limerick,6/8/1943
530,Aisha,Sparks,Belgium,Brussels,6/15/2002
531,Pedro,McCarty,Portugal,Porto,5/20/1945
532,Chrystal,Rowland,England,Birmingham,10/3/1974
533,Desmond,Zimmerman,Ireland,Tralee,10/13/1951
534,Pedro,Estrada,France,Paris,10/7/2002
535,Randal,Rutledge,Portugal,Porto,9/3/1959
536,Christian,Knapp,Portugal,Porto,5/5/1986
537,Kari,Bean,Portugal,Braga,7/23/1960
538,Zackary,Stuart,Portugal,Lisbon,5/26/1943
539,Arturo,Riddle,England,London,6/27/1993
540,Dante,Alexander,Portugal,Porto,4/26/1968
541,Sheldon,Guzman,England,Liverpool,7/11/1960
542,Johnathon,Vazquez,England,Birmingham,7/20/1952
543,Mari,Stanley,Ireland,Tralee,3/5/2001
544,Gino,Guzman,England,Manchester,9/6/1958
545,Jeanine,Hoffman,England,London,10/1/1996
546,Lillian,Perry,Portugal,Lisbon,5/10/1976
547,Delores,Franklin,Portugal,Braga,6/3/1991
548,Rodney,Chase,Ireland,Tralee,9/23/1947
549,Josefa,Solis,Portugal,Braga,5/21/1958
550,Luella,Parrish,England,London,7/6/1997
551,Elva,Kirk,Portugal,Porto,5/22/1988
552,Arden,McIntosh,Portugal,Lisbon,2/23/1994
553,Angela,Greer,Portugal,Lisbon,4/5/1962
554,Lorenzo,Mercado,England,Liverpool,11/27/1960
555,Asa,Stanley,England,London,4/13/1960
556,Robt,Noel,Portugal,Porto,11/3/1973
557,Rueben,Davenport,England,Liverpool,2/14/1984
558,Steven,Alston,Belgium,Brussels,5/19/1954
559,Elba,Maddox,England,London,6/22/1996
560,Blair,Johnston,Portugal,Porto,9/15/1994
561,Ivory,Cunningham,England,London,7/20/1972
562,Mai,Saunders,Portugal,Braga,6/3/1988
563,Kelly,Reynolds,Portugal,Porto,11/1/1982
564,Ursula,Peters,England,Manchester,10/5/2001
565,Elton,Hawkins,Ireland,Tralee,3/22/1997
566,Galen,Jordan,England,Liverpool,11/1/1965
567,Maxine,Dillard,France,Paris,4/3/1989
568,Carrie,Terrell,Portugal,Porto,4/20/1977
569,Lorena,Barron,Portugal,Lisbon,11/27/1974
570,Carmine,Porter,Portugal,Porto,7/7/1960
571,Stuart,Richard,England,Liverpool,7/26/1969
572,Raymond,Patton,Belgium,Antwerp,5/2/2002
573,Tammi,Brown,Portugal,Porto,2/23/1948
574,Monty,Madden,Ireland,Tralee,6/22/1975
575,Irwin,Russo,England,London,4/8/1991
576,Riley,Hayden,Portugal,Lisbon,8/24/1973
577,Young,Calderon,Portugal,Lisbon,6/21/1951
578,Barney,Le,England,Manchester,10/3/2000
579,Neva,Lowery,Portugal,Lisbon,7/22/1944
580,Kelli,Shelton,Portugal,Lisbon,2/6/1957
581,Melba,Mack,Belgium,Brussels,7/8/1979
582,Timmy,Reeves,Portugal,Porto,7/7/1947
583,Darcy,Pierce,Ireland,Tralee,4/16/1984
584,Tamra,Price,England,Manchester,2/23/1942
585,Hilda,Jenkins,Portugal,Porto,5/11/1951
586,Delia,Frost,England,London,8/21/1948
587,Desmond,Chen,England,Liverpool,1/21/1944
588,Sherman,Blackwell,Portugal,Porto,7/15/1970
589,Rosemarie,Pierce,Portugal,Lisbon,4/20/1962
590,Alonso,Cain,Belgium,Brussels,10/25/1981
591,Carly,Burton,Portugal,Braga,5/27/1985
592,Lisa,Hodges,Portugal,Lisbon,11/13/1986
593,Kristina,Flynn,Belgium,Antwerp,3/7/1967
594,Angelia,Kaufman,Ireland,Limerick,4/21/1947
595,Mauricio,Turner,Portugal,Porto,7/18/1985
596,Peter,McBride,England,London,5/22/1997
597,Elsa,Madden,England,London,2/7/1992
598,Jenna,Rodriguez,Portugal,Lisbon,2/25/1955
599,Garth,Bonner,Belgium,Brussels,1/4/1968
600,Coy,Humphrey,England,Liverpool,1/18/1970
601,Jude,Cook,England,Birmingham,11/13/1943
602,Wilfred,Foley,Portugal,Lisbon,8/21/1967
603,Kaitlin,Baldwin,Portugal,Lisbon,3/15/2000
604,Chang,Martin,Portugal,Porto,8/18/1973
605,Lorrie,McKnight,Portugal,Porto,6/26/1966
606,Clara,Snow,England,Birmingham,10/7/1988
607,Lidia,Robles,Portugal,Lisbon,4/19/1981
608,Whitney,Clayton,Portugal,Lisbon,7/24/1998
609,Darren,Harmon,Ireland,Tralee,5/23/1956
610,Lindsay,Dejesus,England,Liverpool,4/12/1969
611,Basil,Norman,Portugal,Porto,5/20/1950
612,Son,Walters,Portugal,Braga,4/14/1998
613,Winford,Bates,Portugal,Porto,10/4/1944
614,Roxie,Wilkerson,Belgium,Antwerp,9/9/1983
615,James,Sykes,Ireland,Tralee,2/7/1996
616,Jamey,Albert,Portugal,Porto,1/19/1967
617,Ulysses,Walters,Portugal,Lisbon,5/4/1950
618,Rashad,Kent,Portugal,Lisbon,6/15/1985
619,Benita,Potter,Portugal,Lisbon,7/7/1969
620,Jeanie,Stone,Portugal,Lisbon,9/6/1993
621,Millie,Britt,Portugal,Porto,1/23/1990
622,Cody,Irwin,Portugal,Porto,10/23/1990
623,Stacey,Rasmussen,Ireland,Limerick,8/26/1998
624,Leticia,McIntyre,Ireland,Limerick,4/19/2002
625,Janette,Brooks,Portugal,Lisbon,1/10/1985
626,Francesca,Hansen,England,London,9/13/1959
627,Nelda,Wiley,England,London,10/27/1971
628,Mai,Crane,Portugal,Lisbon,4/3/1990
629,Joan,Middleton,Portugal,Lisbon,2/15/1990
630,Stefan,Pennington,England,Liverpool,10/7/1943
631,Herminia,Larsen,Portugal,Lisbon,6/11/1973
632,Earline,Gordon,Portugal,Porto,4/25/1948
633,Jessie,Beck,Portugal,Lisbon,3/2/1986
634,Lidia,Douglas,Portugal,Braga,8/6/2001
635,Nestor,Vega,Portugal,Braga,8/24/1979
636,Sarah,Albert,Portugal,Braga,4/16/1944
637,Jewell,Craft,France,Paris,6/16/1954
638,Lemuel,Christian,England,Manchester,4/8/1956
639,Rena,Ball,Ireland,Tralee,1/7/1948
640,Josie,Sawyer,England,Liverpool,1/14/1980
641,Lynwood,Reeves,England,Liverpool,10/2/1973
642,Tina,Parrish,England,London,6/6/1985
643,Rosario,Riggs,Belgium,Brussels,8/3/1971
644,Gladys,Hampton,Portugal,Porto,3/21/1943
645,Imelda,Randolph,Portugal,Lisbon,7/11/1958
646,Mohammed,Lawrence,Belgium,Antwerp,2/19/1990
647,Sidney,Serrano,Ireland,Limerick,6/25/1998
648,Cordell,West,Belgium,Brussels,9/22/1994
649,Wilson,Chen,Portugal,Porto,10/18/1967
650,Frances,Grant,England,Liverpool,2/7/1954
651,Marsha,Mendoza,Belgium,Antwerp,8/12/1994
652,Madge,Solis,Portugal,Braga,1/3/1954
653,Julianne,Mack,Portugal,Porto,7/11/1988
654,Marie,Poole,Portugal,Porto,11/4/1985
655,Teri,Hood,England,Liverpool,5/15/1981
656,Irene,OConnor,Portugal,Lisbon,4/25/1977
657,Colin,Steele,Portugal,Lisbon,11/22/1974
658,Jimmie,Fowler,Portugal,Lisbon,11/12/1966
659,Manuela,Ware,Portugal,Lisbon,4/22/1995
660,Marjorie,West,Portugal,Porto,10/21/1971
661,Liza,Jacobson,Portugal,Lisbon,3/19/1956
662,Mae,Clemons,Portugal,Lisbon,4/14/1980
663,Matthew,Shepard,Portugal,Porto,7/17/1957
664,Donna,Lynch,Portugal,Lisbon,3/7/2001
665,Mitzi,Stephenson,Portugal,Porto,3/3/1949
666,Rhonda,Summers,England,Liverpool,7/18/1956
667,Terrell,Romero,England,Birmingham,4/12/1967
668,Genaro,Jacobs,England,London,3/23/2001
669,Magdalena,Clayton,England,London,1/9/1999
670,Sherri,Marquez,England,Liverpool,2/16/1998
671,Randell,Kaufman,Portugal,Braga,10/25/1974
672,Genevieve,Bailey,England,Manchester,2/20/1968
673,Andrea,Goodman,Portugal,Porto,6/13/1945
674,Jami,Webster,France,Paris,8/5/1973
675,Dong,McCoy,England,Birmingham,3/21/1968
676,Shirley,Norman,Belgium,Brussels,8/18/1947
677,Francesco,Kirk,Belgium,Brussels,3/8/1963
678,Dale,Knapp,Portugal,Lisbon,7/23/1970
679,Eugenio,Henderson,England,Liverpool,5/3/1999
680,Ramiro,Lowery,Portugal,Lisbon,3/18/1944
681,Jenny,Dorsey,Portugal,Braga,11/18/1983
682,Rodrigo,Gallagher,England,Birmingham,9/8/1951
683,Bonita,Petty,Portugal,Porto,8/8/1954
684,Dudley,Burnett,Portugal,Braga,9/10/1962
685,Lauren,Cox,Portugal,Lisbon,7/1/1982
686,Trisha,Townsend,England,Liverpool,11/27/1987
687,Hilario,Boone,Portugal,Lisbon,11/15/1969
688,Clay,Armstrong,Portugal,Porto,7/8/1966
689,Harriett,Mercer,Portugal,Porto,3/24/1974
690,Desiree,Richardson,England,London,2/16/1968
691,Tod,Crosby,Portugal,Porto,1/23/1965
692,Tyrell,Waters,England,Manchester,7/6/1945
693,Patrice,Melendez,Ireland,Tralee,6/4/1985
694,Betty,Norton,England,Manchester,10/7/1988
695,Annette,Padilla,Portugal,Lisbon,10/21/1978
696,Edgardo,Gibson,Belgium,Brussels,2/22/1994
697,Julianne,House,England,London,11/1/1959
698,Clifton,Francis,Ireland,Tralee,2/2/1961
699,Edmund,Durham,England,Liverpool,8/9/2002
700,Dianna,Guerra,England,London,8/3/1954
701,Nichole,Evans,Portugal,Lisbon,8/14/1990
702,Gerard,Burgess,England,London,3/20/1953
703,Guadalupe,Wilkins,Portugal,Braga,7/10/1974
704,Patricia,OConnor,Belgium,Brussels,11/27/1991
705,Ashley,Chan,Portugal,Lisbon,6/7/1994
706,Miquel,Cruz,Ireland,Tralee,6/14/1945
707,Sang,Valencia,Portugal,Lisbon,6/22/1968
708,Antonia,Gentry,England,Liverpool,6/20/1966
709,Margarita,Ochoa,Portugal,Lisbon,1/4/1971
710,Cesar,Garza,Belgium,Brussels,9/26/1956
711,Bradley,Johns,Ireland,Tralee,11/21/1942
712,Lisa,Cummings,Belgium,Brussels,3/6/1979
713,Allie,Watts,England,Liverpool,11/16/1952
714,Lyndon,Beasley,France,Paris,10/8/1980
715,Myra,Gallagher,Belgium,Brussels,11/20/1985
716,Darrin,Clarke,Belgium,Brussels,6/20/1998
717,Phoebe,Garrison,Belgium,Brussels,11/10/1965
718,Hollis,Hill,France,Paris,3/26/1963
719,Latoya,Dunlap,Portugal,Lisbon,3/17/1974
720,Eugenio,Dale,Portugal,Lisbon,1/9/1944
721,Clifford,McPherson,England,Manchester,10/3/1954
722,Reyna,Willis,Ireland,Limerick,6/26/1968
723,Denver,Phelps,Ireland,Tralee,1/23/1960
724,Gaylord,Bowman,Belgium,Brussels,8/22/1987
725,Antwan,Morse,England,Liverpool,4/2/1948
726,John,Barber,England,Liverpool,3/15/1967
727,Yong,Michael,England,London,8/23/1966
728,Dominick,Tyson,Belgium,Antwerp,3/20/1998
729,Jeanne,Torres,England,Birmingham,2/19/1965
730,Johnny,Craft,England,London,8/4/1998
731,Waylon,Fox,Portugal,Lisbon,10/19/1985
732,Lucien,Hale,England,Liverpool,11/18/1970
733,Angel,Pennington,Ireland,Tralee,3/3/1981
734,Tommie,Cohen,Portugal,Lisbon,9/2/1982
735,Cletus,Bentley,Portugal,Lisbon,10/5/1979
736,Dwight,Frazier,Portugal,Lisbon,11/21/1964
737,Justine,Hall,Belgium,Brussels,9/23/1986
738,Millicent,Gutierrez,Ireland,Tralee,7/16/1987
739,Dominic,Glass,Portugal,Lisbon,1/10/1972
740,Helena,Giles,Portugal,Porto,1/11/1978
741,Vince,Carney,England,Birmingham,10/2/1968
742,Elaine,Kirby,Portugal,Porto,1/8/1997
743,Marci,Matthews,England,Manchester,8/7/1978
744,Miranda,Burton,England,London,4/17/1976
745,Wallace,Hicks,Belgium,Brussels,7/21/1970
746,Hollis,Knight,Ireland,Tralee,2/8/1949
747,Riley,Weber,England,London,2/23/1957
748,Rich,Lewis,Portugal,Lisbon,6/16/1984
749,Caleb,McIntyre,Ireland,Tralee,1/4/1966
750,Carlos,Oliver,Belgium,Brussels,9/26/1978
751,Jodi,Sparks,Ireland,Limerick,10/2/1988
752,Whitney,Hahn,Portugal,Lisbon,8/19/1974
753,Lessie,Wall,Portugal,Lisbon,5/27/1997
754,Lora,Terrell,England,Manchester,1/11/1964
755,Demarcus,Lewis,Belgium,Brussels,2/23/1974
756,Cory,Miller,Portugal,Lisbon,10/1/1956
757,Sallie,Andrews,England,London,7/25/1983
758,Kaitlin,Mitchell,Portugal,Braga,10/11/1984
759,Kerri,Gregory,Portugal,Lisbon,3/10/1996
760,Eugenio,Foreman,Belgium,Antwerp,4/5/1948
761,Demetrius,Garrett,Belgium,Brussels,4/16/1978
762,Vanessa,Ewing,England,London,3/23/1957
763,Douglass,Ramsey,England,London,4/2/1943
764,Quincy,Cline,Portugal,Porto,3/17/1966
765,Janette,Winters,Portugal,Lisbon,2/11/1969
766,Orville,McGee,Portugal,Lisbon,10/24/1966
767,Lowell,Deleon,Ireland,Tralee,8/2/1974
768,Giovanni,Underwood,England,Manchester,3/9/1988
769,Danial,King,Portugal,Lisbon,6/4/1977
770,Jimmie,Calderon,Belgium,Brussels,11/9/1995
771,Veronica,Lara,Belgium,Antwerp,1/15/1970
772,Trina,Bird,Belgium,Brussels,3/2/1942
773,Gonzalo,Fry,Portugal,Porto,7/8/1967
774,Israel,Guerrero,Ireland,Tralee,10/16/1995
775,Stuart,Walters,Belgium,Antwerp,11/17/1976
776,Glen,Salas,Ireland,Limerick,1/14/1955
777,Eileen,Duffy,England,London,6/17/1990
778,Lee,Bond,Portugal,Lisbon,6/20/1960
779,Wilson,Lawrence,England,Liverpool,2/5/1980
780,Bryan,Ray,Belgium,Antwerp,6/27/1963
781,Allyson,Salas,Ireland,Tralee,5/4/1990
782,Basil,Bauer,England,Birmingham,3/14/1946
783,Fritz,Davenport,England,Birmingham,3/7/1960
784,Shelia,Frazier,England,Liverpool,2/20/1947
785,Letitia,Sweeney,Ireland,Tralee,4/27/1957
786,Benny,McKinney,Belgium,Brussels,1/24/1990
787,Arnulfo,Bass,Portugal,Braga,10/8/1965
788,Lincoln,Shannon,England,London,7/7/1944
789,Tina,Lloyd,France,Paris,10/22/1962
790,Melanie,McIntyre,Portugal,Porto,7/18/1958
791,Kenny,Foster,Belgium,Brussels,11/17/2002
792,Kerri,Kline,Belgium,Brussels,6/22/1966
793,Elizabeth,Phillips,Belgium,Brussels,9/20/1998
794,Dudley,Kim,England,Liverpool,2/8/1992
795,Wilda,Short,England,Liverpool,2/2/1987
796,Alexis,Wong,Belgium,Brussels,9/16/1956
797,Dena,Chapman,England,Manchester,2/24/1951
798,Jack,York,Portugal,Lisbon,4/16/1953
799,Lenard,Pennington,Belgium,Brussels,1/13/1998
800,Ivan,Gamble,Portugal,Lisbon,5/22/1971
801,Brett,Jordan,England,London,7/13/1946
802,Brett,Sloan,England,Liverpool,10/22/1971
803,Garland,Weaver,Portugal,Lisbon,11/5/1997
804,Lea,Robbins,Belgium,Brussels,9/15/1948
805,Harold,Clemons,England,Manchester,8/27/1987
806,Jan,Frazier,Belgium,Antwerp,11/23/1966
807,Glenna,Savage,England,London,5/14/1992
808,Val,Marquez,England,Liverpool,8/19/1989
809,Marva,Kirk,Portugal,Lisbon,7/7/1947
810,Adrienne,Singleton,Portugal,Lisbon,8/24/1986
811,Candice,Hardy,Belgium,Brussels,9/2/1999
812,Summer,Lindsey,Belgium,Antwerp,2/10/1977
813,Perry,Bryan,Portugal,Lisbon,9/23/1992
814,Reyna,Sears,Belgium,Brussels,4/3/1961
815,Alvin,Huber,France,Paris,8/8/1965
816,Josiah,McGee,France,Paris,1/2/1969
817,Herman,Edwards,Belgium,Brussels,7/22/1977
818,Shauna,Lamb,Portugal,Porto,8/19/2001
819,Ty,Powers,Portugal,Lisbon,7/11/1955
820,Hillary,Beasley,England,London,5/26/1951
821,Bernadine,Harrington,Portugal,Lisbon,6/13/1958
822,Marylou,Holman,Portugal,Lisbon,6/20/1964
823,Allan,Ramirez,Belgium,Antwerp,3/2/1960
824,Dorothy,Browning,Portugal,Porto,9/21/1997
825,Vicente,Weber,England,London,10/13/1988
826,Kristopher,Weiss,Belgium,Brussels,3/17/1997
827,Merle,Morris,Portugal,Lisbon,9/18/1982
828,Olivia,Schneider,England,Liverpool,4/10/1947
829,Gilbert,Key,Belgium,Brussels,7/18/1952
830,Carissa,Becker,Ireland,Tralee,3/6/1944
831,Latisha,Rosales,Ireland,Tralee,7/7/1996
832,Jayson,Pitts,England,London,7/24/1991
833,Alton,Dennis,Belgium,Brussels,3/22/1944
834,Mandy,Martin,England,Liverpool,8/9/1952
835,Morgan,Solis,Belgium,Antwerp,11/23/1988
836,Leigh,Sexton,England,Birmingham,10/10/1966
837,Alberto,Sharpe,England,Liverpool,9/22/1985
838,Kathrine,Salas,England,Liverpool,1/9/1969
839,Jeffry,Hess,Portugal,Porto,1/13/1963
840,Lionel,Bean,Portugal,Braga,6/27/1969
841,Rickey,Mooney,Portugal,Porto,9/5/1987
842,Ryan,Collier,Belgium,Brussels,9/17/1963
843,Bethany,Wolf,England,Manchester,3/27/1964
844,Gerardo,Howard,Belgium,Antwerp,2/13/1985
845,Guy,Wiggins,England,London,2/13/1987
846,Aimee,Snyder,England,Liverpool,1/14/1953
847,Hyman,Duncan,Portugal,Lisbon,9/3/1943
848,Willard,Hines,Ireland,Tralee,4/20/1953
849,Nona,Ramsey,Belgium,Brussels,11/9/1960
850,Aurora,Coleman,Belgium,Brussels,4/10/1972
851,Refugio,Short,England,London,1/8/1979
852,Dewey,Bolton,England,Liverpool,4/14/1963
853,Harvey,Giles,Portugal,Lisbon,2/18/1967
854,Estella,Curtis,France,Paris,2/24/1982
855,Romeo,Rose,England,Manchester,11/10/1993
856,Garland,Velasquez,Belgium,Brussels,5/22/1969
857,Donnell,Cotton,England,Liverpool,8/26/1952
858,Rene,Ward,Portugal,Porto,5/22/1997
859,Harry,Santana,England,London,2/18/1977
860,Marguerite,Castillo,England,London,10/10/1953
861,Hollie,Berry,Portugal,Lisbon,8/27/1970
862,Jocelyn,Blanchard,England,London,3/16/1952
863,Bret,Valentine,England,London,2/16/1958
864,Rhonda,Holt,Ireland,Tralee,3/13/1953
865,Leon,Young,Portugal,Lisbon,4/16/1963
866,Noah,Morrison,England,London,10/24/1995
867,Donny,Browning,Portugal,Porto,4/19/1982
868,Estelle,Ruiz,Portugal,Braga,3/6/2002
869,Adrian,Bell,Portugal,Lisbon,7/18/1971
870,Irene,Carr,Portugal,Porto,9/26/1972
871,Stella,Lloyd,Portugal,Porto,5/15/1965
872,Shari,Olson,Belgium,Antwerp,2/16/1961
873,David,Roberts,England,Liverpool,11/1/1980
874,Tuan,Gordon,France,Paris,11/22/2002
875,Deborah,Owen,Portugal,Porto,4/26/1988
876,Dirk,Ramsey,England,London,7/13/1946
877,Louis,Price,Portugal,Porto,8/6/1946
878,Sid,Cooley,Belgium,Brussels,9/16/1955
879,Joanna,Walton,Portugal,Porto,2/23/1942
880,Jesse,Burns,Portugal,Porto,6/7/1989
881,Daphne,Sweet,Portugal,Porto,6/17/1965
882,Cyrus,Lane,England,London,7/22/1977
883,Joan,McLaughlin,Portugal,Lisbon,1/27/1949
884,Juanita,Reynolds,England,London,11/24/1974
885,Delbert,Becker,England,London,8/12/1951
886,Connie,Foreman,France,Paris,10/2/1950
887,Terrance,Gillespie,France,Lyon,4/11/1972
888,Natalie,Tillman,England,Manchester,5/24/1973
889,Jerry,Sargent,Portugal,Porto,6/23/1972
890,Daniel,Hyde,Germany,Munich,5/13/1977
891,Kieth,Douglas,Belgium,Brussels,9/26/1956
892,Mohammad,Ferguson,France,Nice,3/22/1961
893,Ike,Pope,France,Marseille,7/16/1951
894,Bernardo,Summers,England,London,2/12/1963
895,Coy,Duffy,Portugal,Porto,5/11/1991
896,Elma,Jarvis,Portugal,Lisbon,1/6/2002
897,Derek,Kane,Portugal,Lisbon,10/23/1983
898,Monique,Chang,France,Marseille,1/27/1959
899,Dorthy,Medina,Spain,Barcelona,7/9/1999
900,Willard,Keller,Portugal,Lisbon,10/21/1958
901,Heidi,Russell,Portugal,Porto,8/26/1947
902,Silvia,Herrera,France,Paris,8/25/1974
903,Virgie,Albert,France,Nice,6/16/1985
904,Rosalind,Robertson,Portugal,Lisbon,10/6/1942
905,Darnell,Hoover,Portugal,Lisbon,6/23/1994
906,Anne,McClure,France,Marseille,2/2/1965
907,Fay,Strong,Germany,Düsseldorf,3/21/1947
908,Jeremy,Schwartz,Belgium,Brussels,11/5/1982
909,Ida,Glass,France,Nice,6/12/1974
910,Shon,McDowell,Germany,Bonn,10/20/1967
911,Michal,Ross,Portugal,Porto,5/7/1959
912,Anna,Conrad,Portugal,Porto,9/18/1985
913,Hector,Lucas,England,Manchester,1/23/1996
914,Chrystal,Vaughan,France,Marseille,3/23/1975
915,Erasmo,Mathis,Portugal,Porto,4/20/1989
916,Rachael,Owen,Belgium,Brussels,5/24/1963
917,Luke,Beck,Portugal,Porto,6/24/1957
918,Thad,Kinney,Portugal,Lisbon,3/26/1996
919,Quincy,Small,Spain,Barcelona,2/15/1954
920,Darrick,Andrews,Belgium,Brussels,5/6/1996
921,Tonya,Wallace,France,Lyon,6/9/1986
922,Bert,Strong,Portugal,Lisbon,8/18/1965
923,Ian,Spence,France,Marseille,4/19/1993
924,Corrine,Mitchell,Spain,Barcelona,3/2/1971
925,Denise,Fuentes,France,Lyon,2/24/1972
926,Lynne,Martinez,Ireland,Limerick,6/24/1949
927,Helene,Day,Belgium,Brussels,1/25/1942
928,Brandy,Montoya,Portugal,Porto,8/17/1961
929,Sandy,Sharpe,Portugal,Braga,9/1/2000
930,Thaddeus,Rush,Portugal,Lisbon,2/11/1945
931,Jamey,Mclean,England,Birmingham,7/26/1946
932,Parker,Price,France,Marseille,1/25/1966
933,Jasmine,Vaughan,Spain,Barcelona,6/25/1985
934,Nestor,Gomez,Spain,Barcelona,2/20/1958
935,Rene,Valencia,France,Nice,3/13/2000
936,Abram,Molina,Portugal,Porto,5/13/1980
937,Lauren,Vargas,Portugal,Porto,1/19/1977
938,Edward,Burt,France,Marseille,3/4/1951
939,Irvin,York,Germany,Munich,7/8/1973
940,Johnny,Garner,Portugal,Braga,8/18/1976
941,Sandy,Greene,Ireland,Limerick,1/7/1997
942,Dylan,York,Portugal,Lisbon,4/11/2001
943,Octavio,Shannon,Portugal,Lisbon,4/13/1969
944,Brice,Powell,Portugal,Lisbon,4/12/1963
945,Joel,Montgomery,Portugal,Porto,2/13/1965
946,Marcella,Nixon,Ireland,Limerick,8/6/1977
947,Russ,Preston,Portugal,Lisbon,7/2/1958
948,Larry,Joyner,Portugal,Porto,10/11/1961
949,Dena,Britt,England,Liverpool,2/25/1992
950,Basil,Hutchinson,Belgium,Antwerp,1/15/1960
951,Gay,McKinney,England,Liverpool,1/13/1979
952,Lee,Callahan,Germany,Düsseldorf,9/24/1950
953,Luella,Austin,England,Birmingham,11/16/2001
954,Benjamin,Alvarado,Germany,Düsseldorf,7/1/1987
955,Felipe,Underwood,Portugal,Lisbon,8/20/2001
956,Victor,Herrera,Portugal,Lisbon,7/10/1965
957,Justin,Gonzalez,England,London,7/3/1981
958,Burton,Kirk,Ireland,Limerick,2/9/1960
959,Benedict,Rowe,Germany,Düsseldorf,6/13/1945
960,Valeria,Byrd,Portugal,Lisbon,2/25/1970
961,Leila,Ramirez,Belgium,Brussels,7/21/1943
962,Elden,Pace,Portugal,Porto,4/6/1993
963,Augusta,Chaney,Ireland,Tralee,10/18/1953
964,Alberta,Garza,Portugal,Porto,2/2/1962
965,Marcella,Collins,Belgium,Brussels,4/23/1966
966,Emil,Valenzuela,France,Nice,10/1/1988
967,Camille,Ballard,Portugal,Braga,5/3/1996
968,Heather,Bowman,Portugal,Porto,8/3/1991
969,Alfred,Vang,Portugal,Braga,10/25/1962
970,Jude,Shepherd,Belgium,Brussels,3/8/1970
971,Jonah,Harrington,Portugal,Porto,11/20/1992
972,Kathleen,Burke,England,Manchester,3/26/1988
973,Faye,Wise,Portugal,Lisbon,3/24/1979
974,Rosalie,Anthony,Germany,Düsseldorf,5/25/1992
975,Derrick,Espinoza,Belgium,Brussels,5/21/1999
976,Joanna,Thornton,France,Lyon,2/18/1974
977,Todd,Byers,England,Liverpool,1/12/1961
978,Lyman,Frost,France,Marseille,9/25/1980
979,Emanuel,Juarez,England,London,6/1/1962
980,Hugo,Delgado,France,Marseille,2/1/1987
981,Florence,Herring,France,Lyon,2/19/1987
982,Maxine,Villarreal,England,Manchester,3/17/1942
983,Scotty,Pierce,Ireland,Tralee,3/15/1982
984,Daryl,Cohen,Germany,Berlin,10/7/1966
985,Bettie,Kim,Germany,Berlin,7/21/1989
986,Vince,Torres,Ireland,Limerick,2/19/1998
987,Celina,Flowers,France,Marseille,8/11/1991
988,Elba,Boyle,Portugal,Lisbon,4/9/1959
989,Melvin,Booker,Ireland,Limerick,4/25/1987
990,Wiley,William,England,London,3/18/1994
991,Felicia,Gibson,Germany,Bonn,9/5/1943
992,Sallie,Garza,Ireland,Tralee,5/10/1958
993,Ila,Bradley,France,Marseille,3/7/1975
994,Emanuel,Figueroa,Spain,Barcelona,7/23/1948
995,Mattie,Sanchez,France,Lyon,8/5/1957
996,Juliette,Cherry,Portugal,Braga,5/3/1998
997,Leland,Snider,France,Paris,11/16/1996
998,Earline,Black,England,Birmingham,8/25/1943
999,Rolf,Stafford,France,Marseille,1/16/1970
1000,Shannon,Bailey,Portugal,Porto,3/22/1995
1001,Beatrice,Munoz,England,London,4/11/1973
1002,Ronnie,Cash,France,Paris,4/14/1944
1003,Adeline,Hines,Belgium,Brussels,11/7/1988
1004,Ellen,Albert,France,Marseille,7/5/1956
1005,Giuseppe,Butler,Portugal,Lisbon,6/11/1949
1006,Jamel,McKay,France,Paris,6/11/1985
1007,Boris,Kane,Portugal,Porto,2/14/1972
1008,Alonzo,Hardy,England,Manchester,1/20/1991
1009,Earnest,Madden,Portugal,Porto,10/3/1987
1010,Latonya,Sims,France,Marseille,9/22/1997
1011,Madge,Moreno,Portugal,Lisbon,5/11/1978
1012,Donnie,Suarez,Germany,Munich,4/2/1975
1013,Brad,McDowell,Portugal,Porto,11/5/1995
1014,Gaston,Goodman,England,London,1/17/1971
1015,Wes,Ramsey,France,Lyon,11/9/1993
1016,Fabian,Butler,Portugal,Porto,11/1/1977
1017,Teddy,Case,Portugal,Lisbon,6/10/1973
1018,Britney,Sanders,Portugal,Lisbon,9/25/1987
1019,Joaquin,Morrow,England,Manchester,9/26/1970
1020,Iva,Parrish,England,Liverpool,3/11/1960
1021,Cordell,Bridges,Portugal,Braga,11/25/1964
1022,Althea,Briggs,Germany,Berlin,2/22/1980
1023,Charlene,Robbins,England,Liverpool,8/25/1957
1024,Erika,Jefferson,Ireland,Limerick,5/5/1955
